275, 13104
276, 11739
277, 11910.5
278, 11710
279, 11448.5
280, 11745.5
281, 12631.5
282, 12393
283, 12092.5
284, 11700.5
285, 11892
286, 11771.5
287, 12692
288, 12021
289, 12438
290, 12294.5
291, 12563.5
292, 12607
293, 12450
294, 12578.5
295, 12575.5
296, 11791.5
297, 13032
298, 13339
299, 12140
300, 11553.5
301, 12632.5
302, 11430.5
303, 11790.5
304, 11830
305, 12316
306, 12349
307, 11805.5
308, 12324.5
309, 11742.5
310, 11420.5
311, 12431
312, 12617.5
313, 12249
314, 10955.5
315, 11205
316, 11612
317, 11206.5
318, 12735
319, 11710.5
320, 12439.5
321, 12459.5
322, 11918
323, 11253.5
324, 11456
325, 12000
326, 12395.5
327, 11865
328, 12790
329, 12780
330, 12119.5
331, 11958
332, 11967.5
333, 11455.5
334, 12480
335, 12391.5
336, 12406
337, 12661.5
338, 13138
339, 13254.5
340, 12337
341, 11876
342, 12384.5
343, 12004
344, 11591.5
345, 11400
346, 11172.5
347, 12113.5
348, 11810.5
349, 12617
350, 12034.5
351, 12445.5
352, 12157.5
353, 12544.5
354, 11995
355, 12001.5
356, 11947
357, 11947
358, 11257
359, 11964
360, 12489
361, 11459
362, 12479.5
363, 11555
364, 11980
365, 11210.5
366, 12116.5
367, 11579
368, 11809.5
369, 11379
370, 11743.5
371, 11853.5
372, 12040.5
373, 11342
374, 10995
375, 11232.5
376, 11944
377, 12570
378, 12159
379, 10919.5
380, 11399.5
381, 11105
382, 11231
383, 12241
384, 12294
385, 12372
386, 12006
387, 11455.5
388, 11926.5
389, 11212
390, 11171
391, 11463
392, 11800
393, 12221
394, 11597
395, 11595
396, 11730
397, 11451.5
398, 11188.5
399, 12213
400, 12274.5
401, 12245.5
402, 12075.5
403, 11291
404, 10931.5
405, 11440.5
406, 11172.5
407, 11370
408, 10972
409, 11188
410, 11155.5
411, 11248.5
412, 11697.5
413, 11552.5
414, 10581
415, 10889.5
416, 11260.5
417, 11849.5
418, 11794.5
419, 11510
420, 10947.5
421, 11214
422, 10722
423, 11614
424, 11127
425, 11140.5
426, 11060
427, 10686
428, 10415.5
429, 10732.5
430, 10745.5
431, 10334
432, 11568.5
433, 11501.5
434, 10427.5
435, 11433
436, 11547.5
437, 10519
438, 10393.5
439, 10872
440, 10475.5
441, 11215
442, 10198
443, 10819
444, 10897.5
445, 10187
446, 11081.5
447, 9988.5
448, 10364.5
449, 9828.5
450, 10857.5
451, 10757
452, 10528.5
453, 10236.5
454, 9900
455, 9960
456, 10457
457, 10620.5
458, 10305.5
459, 10240.5
460, 10775
461, 10179.5
462, 9478
463, 9582
464, 10081.5
465, 9505
466, 9527.5
467, 9932
468, 9504
469, 9339
470, 9309
471, 9304
472, 9405.5
473, 9127.5
474, 9024
475, 9565.5
476, 9433.5
477, 9838.5
478, 9280.5
479, 9167
480, 9669
481, 9606
482, 9327
483, 9908.5
484, 9133
485, 9883
486, 9435.5
487, 9789
488, 9671.5
489, 9326.5
490, 8988.5
491, 9577
492, 8938.5
493, 9419
494, 9305
495, 9058.5
496, 9240.5
497, 9335.5
498, 9457
499, 9278.5
500, 9164
501, 9037
502, 9115.5
503, 9065.5
504, 9105
505, 8991.5
506, 8619
507, 8637
508, 9045.5
509, 8259
510, 8876
511, 8370.5
512, 8559.5
513, 8749
514, 9330
515, 9330.5
516, 8616.5
517, 8837
518, 9903
519, 8936.5
520, 8727
521, 8758.5
522, 8543.5
523, 8893
524, 8922.5
525, 9494.5
526, 9818.5
527, 8795.5
528, 9083.5
529, 9109
530, 8760.5
531, 8915.5
532, 8884
533, 9566
534, 9103
535, 8472
536, 8351
537, 9076
538, 9545.5
539, 9426.5
540, 8900.5
541, 9122.5
542, 9478
543, 8783
544, 9796
545, 9622.5
546, 10190.5
547, 10239.5
548, 9925
549, 9846
550, 9902.5
551, 10709.5
552, 9587.5
553, 9829.5
554, 9741
555, 9748
556, 10113.5
557, 10353
558, 10259.5
559, 10230
560, 10231
561, 10484.5
562, 10486.5
563, 10004
564, 11137
565, 10720
566, 11530
567, 10646
568, 10068
569, 9788
570, 9261.5
571, 8945.5
572, 10735.5
573, 10563
574, 10773
575, 10713
576, 10458.5
577, 10721.5
578, 11043
579, 10780
580, 10597.5
581, 10691
582, 11868.5
583, 11420.5
584, 11689.5
585, 11520.5
586, 11681
587, 11513
588, 11329.5
589, 11009.5
590, 11027
591, 11108
592, 11484.5
593, 11261.5
594, 10223
595, 12729
596, 12645
597, 11991
598, 12181.5
599, 12347.5
600, 12246
601, 11737.5
602, 11844.5
603, 12320.5
604, 12066.5
605, 12639
606, 12639
607, 13508
608, 12211
609, 12224.5
610, 12494
611, 12359
612, 11985.5
613, 11925.5
614, 11905.5
615, 12328.5
616, 12820
617, 12768
618, 14214.5
619, 12949
620, 12779
621, 13566
622, 12803.5
623, 12739.5
624, 12491
625, 13000
626, 13367.5
627, 13119.5
628, 13742.5
629, 13792.5
630, 11748.5
631, 11806
632, 11372.5
633, 12502.5
634, 12147.5
635, 12810
636, 12359.5
637, 11109
638, 13045.5
639, 12972
640, 12169
641, 13168
642, 14099.5
643, 11134.5
644, 12112.5
645, 12591.5
646, 12975.5
647, 12031.5
648, 12765
649, 12162.5
650, 11177.5
651, 12650.5
652, 12650.5
653, 12910.5
654, 12471.5
655, 12471.5
656, 9304.5
657, 9802.5
658, 9916
659, 10630.5
660, 10857
661, 10857
662, 9305.5
663, 11226.5
664, 10705.5
665, 10763
666, 9002
667, 9805
668, 10774
669, 11674.5
670, 11611
671, 11659.5
672, 11393
673, 10891
674, 10946.5
675, 10621.5
676, 9945.5
677, 9323.5
678, 9103.5
679, 10013.5
680, 10230
681, 10151.5
682, 10053
683, 9211
684, 9161.5
685, 9133
686, 10376
687, 8813.5
688, 8600
689, 9028.5
690, 9410
691, 10073
692, 9368
693, 9018
694, 9913
695, 9219.5
696, 9094.5
697, 9108.5
698, 9065
699, 9065
700, 9268
701, 8945.5
702, 9255
703, 9233.5
704, 9322
705, 9685
706, 9030.5
707, 8850.5
708, 8792.5
709, 8789.5
710, 9092
711, 8895.5
712, 8906.5
713, 8300.5
714, 8216
715, 8447.5
716, 8382.5
717, 8822
718, 8774.5
719, 8572
720, 9207
721, 8715.5
722, 7826.5
723, 7386.5
724, 4697.5
725, 5528.5
726, 6219
727, 6552
728, 8061.5
729, 9039
730, 8136.5
731, 7701.5
732, 7482.5
733, 7268.5
734, 7211.5
735, 7461
736, 5494.5
737, 8836.5
738, 8833.5
739, 8564
740, 8371
741, 8045
742, 9037
743, 9164.5
744, 9165.5
745, 9334
746, 8585
747, 8744.5
748, 8771.5
749, 8984
750, 9414
751, 9732.5
752, 10227
753, 11481
754, 11398.5
755, 8199.5
756, 9665
757, 9121.5
758, 9245.5
759, 9572
760, 8820
761, 8174.5
762, 8668.5
763, 8923
764, 8340
765, 8866.5
766, 8168
767, 8706.5
768, 8656
769, 9115.5
770, 9112.5
771, 8827.5
772, 5351
773, 7176.5
774, 7782.5
775, 7898
776, 8449
777, 8554
778, 9100
779, 10605
780, 9780.5
781, 7050.5
782, 8119.5
783, 8087.5
784, 8463.5
785, 9232.5
786, 8950.5
787, 5825
788, 8864.5
789, 7600.5
790, 8235
791, 7758
792, 7682
793, 8444
794, 7805
795, 5347
796, 5227.5
797, 6324
798, 9140
799, 10021.5
800, 10407
801, 10334.5
802, 10119.5
803, 10871.5
804, 10811.5
805, 10335.5
806, 8932.5
807, 8346.5
808, 8482
809, 5761.5
810, 6023.5
811, 8506.5
812, 8563
813, 8563
814, 7800
815, 6952
816, 8070.5
817, 8055
818, 8128.5
819, 8106
820, 8010.5
821, 7958
822, 4741.5
823, 4890.5
824, 7880
825, 7768.5
826, 7450
827, 8231.5
828, 7612
829, 7707.5
830, 7815
831, 8368.5
832, 4528.5
833, 7847.5
834, 9109.5
835, 9761
836, 8211
837, 8968
838, 9033
839, 8825.5
840, 9410.5
841, 5729.5
842, 8329
843, 8352
844, 7054.5
845, 7445
846, 8482
847, 7427
848, 8324.5
849, 9273.5
850, 9816
851, 9364.5
852, 10481.5
853, 7674.5
854, 8336.5
855, 8713
856, 8893
857, 9154.5
858, 8924
859, 8564
860, 8108.5
861, 9005.5
862, 8368.5
863, 7575
864, 8035.5
865, 5683
866, 5950.5
867, 8030
868, 6011
869, 5057.5
870, 7406
871, 7414
872, 7466.5
873, 4099.5
874, 7904
875, 7607
876, 4715
877, 7433.5
878, 7872
879, 4343
880, 7457
881, 8713.5
882, 9062
883, 9229
884, 8989
885, 8215
886, 5604
887, 7008.5
888, 7062.5
889, 7431.5
890, 7888.5
891, 2833
892, 3540.5
893, 7271
894, 8023
895, 8027.5
896, 5468
897, 8406
898, 8758.5
899, 8689.5
900, 8369
901, 8644
902, 8609.5
903, 8286.5
904, 7844.5
905, 4280.5
906, 4552.5
907, 7778.5
908, 8281.5
909, 8302.5
910, 4873.5
911, 4873.5
912, 8070.5
913, 5864
914, 8983
915, 8452
916, 7931.5
917, 7620.5
918, 7643
919, 7028.5
920, 7055
921, 7026.5
922, 7874
923, 6932.5
924, 7310.5
925, 7586
926, 8358
927, 5253
928, 4262
929, 7836.5
930, 7683
931, 7339
932, 4594
933, 4534
934, 7749.5
935, 7245
936, 7694
937, 4847.5
938, 4351.5
939, 4592.5
940, 2582
941, 6787.5
942, 7310.5
943, 5931
944, 7780.5
945, 7297
946, 3798.5
947, 2932.5
948, 7720.5
949, 4219.5
950, 2816
951, 3696.5
952, 3509.5
953, 7114.5
954, 5659
955, 7273
956, 7091.5
957, 7789.5
958, 4325
959, 8379
960, 7516
961, 8908.5
962, 7759
963, 7847
964, 7849
965, 7321
966, 7096.5
967, 4145
968, 7244
969, 7133
970, 3538
971, 7509
972, 7595.5
973, 7335
974, 7181
975, 8330
976, 7602.5
977, 7596.5
978, 7718
979, 7747
980, 2735
981, 6919.5
982, 6919.5
983, 5650.5
984, 3591.5
985, 3525
986, 3160.5
987, 7211.5
988, 3983.5
989, 5430.5
990, 9147.5
991, 6563.5
992, 4729.5
993, 7291
994, 4243
995, 4417.5
996, 7476.5
997, 7146.5
998, 6787
999, 6725.5
1000, 3846
1001, 4561
1002, 7684.5
1003, 7754
1004, 7447.5
1005, 4671
1006, 8192
1007, 7613.5
1008, 8247
1009, 8652.5
1010, 7428.5
1011, 8131.5
1012, 7697
1013, 4178.5
1014, 7730
1015, 7981
1016, 7435.5
1017, 7136
1018, 7505.5
1019, 7926.5
1020, 4695
1021, 4098
1022, 4056
1023, 7096.5
1024, 3194
1025, 3713
1026, 7368
1027, 7609.5
1028, 5474.5
1029, 3740.5
1030, 3433
1031, 7804.5
1032, 7456
1033, 7418.5
1034, 6885
1035, 7424.5
1036, 4872
1037, 4724.5
1038, 5996.5
1039, 6242
1040, 6242
1041, 8725.5
1042, 7419.5
1043, 5971.5
1044, 4222
1045, 7248.5
1046, 7427.5
1047, 7024.5
1048, 7584
1049, 7878
1050, 8024.5
1051, 7970.5
1052, 7666
1053, 6177.5
1054, 7419.5
1055, 7706.5
1056, 7314
1057, 7344
1058, 8417
1059, 7513.5
1060, 4042
1061, 3082.5
1062, 5384.5
1063, 6169
1064, 7475
1065, 4110
1066, 4088.5
1067, 7733
1068, 7270
1069, 8032
1070, 8036
1071, 7811.5
1072, 8639.5
1073, 7985.5
1074, 7721
1075, 3794.5
1076, 3389
1077, 3618.5
1078, 5322.5
1079, 3382
1080, 7145
1081, 3705
1082, 3815.5
1083, 3950.5
1084, 3540.5
1085, 3191
1086, 3030.5
1087, 6169.5
1088, 7520.5
1089, 7075.5
1090, 7730.5
1091, 7161
1092, 7348
1093, 6742
1094, 3528.5
1095, 3884.5
1096, 5625.5
1097, 7261.5
1098, 7401.5
1099, 7452.5
1100, 7452.5
1101, 7649
1102, 7258
1103, 7654.5
1104, 8098
1105, 8233
1106, 7429.5
1107, 7553.5
1108, 7381.5
1109, 7512
1110, 7539
1111, 3553
1112, 3805
1113, 6993.5
1114, 6847.5
1115, 7001
1116, 3714
1117, 3685
1118, 3235
1119, 3843.5
1120, 4118.5
1121, 8189.5
1122, 7653
1123, 7634
1124, 7275.5
1125, 7966.5
1126, 7203
1127, 7188
1128, 7099
1129, 6780
1130, 6937.5
1131, 7123.5
1132, 7322.5
1133, 3675
1134, 3972
1135, 8164
1136, 8448.5
1137, 8570.5
1138, 7953
1139, 7810.5
1140, 7576
1141, 8213.5
1142, 8050.5
1143, 8521
1144, 8477.5
1145, 8113.5
1146, 8071.5
1147, 8356
1148, 8429
1149, 8403
1150, 8208
1151, 8031
1152, 8925
1153, 8738.5
1154, 8549.5
1155, 8392
1156, 7909
1157, 8688
1158, 8837
1159, 8830
1160, 8634.5
1161, 8106
1162, 8016
1163, 8523.5
1164, 8399.5
1165, 8241
1166, 8503
1167, 8292.5
1168, 9250.5
1169, 8829
1170, 8914
1171, 9017.5
1172, 8784
1173, 8538.5
1174, 8956.5
1175, 9207.5
1176, 9274.5
1177, 8799
1178, 9357.5
1179, 8778
1180, 9771
1181, 8926.5
1182, 9780
1183, 10575.5
1184, 10346
1185, 10350
1186, 10093
1187, 9563.5
1188, 9039
1189, 10144.5
1190, 10386.5
1191, 10711
1192, 10017
1193, 10504.5
1194, 10860.5
1195, 10295
1196, 10941
1197, 10339.5
1198, 10158.5
1199, 10394.5
1200, 11894
1201, 11826
1202, 10310
1203, 10384.5
1204, 10455
1205, 11436
1206, 11688
1207, 11209
1208, 9731.5
1209, 12608
1210, 11671
1211, 10701
1212, 11931.5
1213, 12081.5
1214, 12077
1215, 11636
1216, 11298.5
1217, 12830
1218, 12264.5
1219, 11343.5
1220, 11457.5
1221, 10984
1222, 11104
1223, 11418.5
1224, 13340
1225, 12170.5
1226, 13107.5
1227, 11305.5
1228, 12987.5
1229, 12990
1230, 13326.5
1231, 13209.5
1232, 12976.5
1233, 12819.5
1234, 12686.5
1235, 13055.5
1236, 12451.5
1237, 12248.5
1238, 11687.5
1239, 11598.5
1240, 11979
1241, 12667.5
1242, 11672.5
1243, 11970
1244, 12774.5
1245, 12602
1246, 12598.5
1247, 13206.5
1248, 12241
1249, 13867
1250, 14194
1251, 13041.5
1252, 13118
1253, 12940
1254, 13150
1255, 12683.5
1256, 14511
1257, 14014.5
1258, 13539.5
1259, 13141.5
1260, 13196.5
1261, 13286
1262, 13358
1263, 12972.5
1264, 14223.5
1265, 13396
1266, 12556
1267, 14119.5
1268, 13546.5
1269, 13550
1270, 12963.5
1271, 12763
1272, 12420.5
1273, 12661
1274, 13571
1275, 13531
1276, 12874.5
1277, 12487
1278, 11893.5
1279, 12002.5
1280, 12856
1281, 12872
1282, 13225
1283, 12966
1284, 13424
1285, 13422.5
1286, 12631
1287, 13237
1288, 13266
1289, 13406
1290, 12422.5
1291, 12930.5
1292, 12838.5
1293, 14523
1294, 11860.5
1295, 12541
1296, 13276.5
1297, 13376
1298, 12595.5
1299, 12518.5
1300, 12499
1301, 13069.5
1302, 12052
1303, 12403
1304, 12171
1305, 11927
1306, 11818.5
1307, 12438
1308, 13047
1309, 12341
1310, 12334.5
1311, 12638.5
1312, 12609
1313, 12502
1314, 13310.5
1315, 12832.5
1316, 12752
1317, 11987
1318, 11826
1319, 14303
1320, 12888
1321, 13150.5
1322, 12266.5
1323, 12517
1324, 11550
1325, 11442.5
1326, 13771
1327, 13403
1328, 13757.5
1329, 13022.5
1330, 13025.5
1331, 13250.5
1332, 12516.5
1333, 11615.5
1334, 12539.5
1335, 12402
1336, 13108
1337, 12370.5
1338, 12821.5
1339, 12955.5
1340, 13628
1341, 13866
1342, 14013
1343, 14045
1344, 12488.5
1345, 12548
1346, 12503.5
1347, 12654.5
1348, 12350
1349, 11672
1350, 13033
1351, 13367
1352, 12857
1353, 12335
1354, 13713.5
1355, 11874.5
1356, 12094.5
1357, 12555
1358, 14304.5
1359, 12805.5
1360, 11781.5
1361, 13104
1362, 12498
1363, 13360.5
1364, 13094
1365, 12419.5
1366, 12685
1367, 12038
1368, 12502
1369, 12083
1370, 12163
1371, 12755.5
1372, 14296
1373, 13184
1374, 12655
1375, 12655
1376, 12372.5
1377, 12999
1378, 12855.5
1379, 11922.5
1380, 12011.5
1381, 12146
1382, 12107
1383, 11709.5
1384, 12190
1385, 12933
1386, 12173.5
1387, 11034.5
1388, 11176
1389, 11559
1390, 11471
1391, 11270.5
1392, 11271.5
1393, 11345.5
1394, 11633
1395, 11588
1396, 11356.5
1397, 11559.5
1398, 11254
1399, 11831.5
1400, 12148.5
1401, 11374
1402, 11598.5
1403, 11104.5
1404, 11871.5
1405, 11785
1406, 12346.5
1407, 11956.5
1408, 11038
1409, 11738
1410, 11732
1411, 12938.5
1412, 11148
1413, 11154
1414, 11625
1415, 11767.5
1416, 12471
1417, 11836
1418, 11649.5
1419, 12657
1420, 11267.5
1421, 11676
1422, 11200.5
1423, 11585
1424, 11372
1425, 11869
1426, 11615
1427, 12010.5
1428, 11603
1429, 11999
1430, 11919.5
1431, 11747
1432, 13066.5
1433, 11909.5
1434, 11334
1435, 11109.5
1436, 10698.5
1437, 10621.5
1438, 11617
1439, 12034
1440, 12430.5
1441, 11723.5
1442, 12184.5
1443, 12025
1444, 12013.5
1445, 12075
1446, 11983.5
1447, 10562.5
1448, 10705.5
1449, 11580
1450, 10887.5
1451, 10724.5
1452, 10165.5
1453, 10868.5
1454, 11373.5
1455, 11211
1456, 10911.5
1457, 12329.5
1458, 11114
1459, 11800
1460, 10499
1461, 11024.5
1462, 11435
1463, 11075.5
1464, 11748.5
1465, 12119.5
1466, 10150.5
1467, 11341
1468, 11352
1469, 11780.5
1470, 12127.5
1471, 11263
1472, 12314.5
1473, 11644.5
1474, 11650
1475, 11867
1476, 11205
1477, 11134
1478, 11648
1479, 12027.5
1480, 12797.5
1481, 10983
1482, 10740.5
1483, 11247.5
1484, 10363.5
1485, 12106.5
1486, 12248
1487, 10863
1488, 11050.5
1489, 11659
1490, 12445
1491, 10885.5
1492, 10312
1493, 11575.5
1494, 11303.5
1495, 11588.5
1496, 10025.5
1497, 11059
1498, 10445.5
1499, 11064.5
1500, 9574
1501, 10178
1502, 10387
1503, 12231
1504, 12301
1505, 11521.5
1506, 12455.5
1507, 11793.5
1508, 10054.5
1509, 11560.5
1510, 9878
1511, 11340
1512, 10947.5
1513, 10647.5
1514, 10676.5
1515, 10194.5
1516, 10708
1517, 10654
1518, 9813
1519, 10364
1520, 11183
1521, 11121.5
1522, 11080
1523, 10335.5
1524, 11496.5
1525, 10457
1526, 10152
1527, 10701
1528, 10868
1529, 11144.5
1530, 11060
1531, 10683
1532, 11450
1533, 11373
1534, 11557
1535, 10734
1536, 11664.5
1537, 11552
1538, 10911.5
1539, 10217.5
1540, 11343
1541, 10021
1542, 10287
1543, 10730.5
1544, 10971
1545, 10230
1546, 10774
1547, 10516
1548, 10549
1549, 10756
1550, 10291.5
1551, 11358.5
1552, 11269
1553, 9463
1554, 11113.5
1555, 10249.5
1556, 10885
1557, 11447.5
1558, 11253
1559, 10278
1560, 11013.5
1561, 9823.5
1562, 11491
1563, 10850
1564, 10775.5
1565, 10458.5
1566, 10411.5
1567, 10902
1568, 10806.5
1569, 10323.5
1570, 10729.5
1571, 10111.5
1572, 10108.5
1573, 9480
1574, 10023
1575, 9192
1576, 11083
1577, 10144
1578, 10793.5
1579, 10088.5
1580, 10603.5
1581, 10475.5
1582, 10646
1583, 10338
1584, 10207.5
1585, 10822
1586, 10656.5
1587, 11100
1588, 9922.5
1589, 10155.5
1590, 10658
1591, 10810.5
1592, 10452
1593, 10016
1594, 10964
1595, 9946.5
1596, 10616
1597, 10812
1598, 10250.5
1599, 9784.5
1600, 9770.5
1601, 10578
1602, 10575.5
1603, 10104
1604, 8937
1605, 9621.5
1606, 10677.5
1607, 10608.5
1608, 10278.5
1609, 10324
1610, 10203.5
1611, 9947.5
1612, 10724.5
1613, 10223
1614, 10311
1615, 9615.5
1616, 9585.5
1617, 10203
1618, 11198
1619, 10209.5
1620, 9800.5
1621, 10046
1622, 9468.5
1623, 9499.5
1624, 9662
1625, 9506.5
1626, 9371
1627, 9518.5
1628, 10497.5
1629, 10579.5
1630, 9559
1631, 9886.5
1632, 9930.5
1633, 9516
1634, 9126.5
1635, 9118
1636, 9450.5
1637, 9319
1638, 9696.5
1639, 10078
1640, 9562.5
1641, 9164.5
1642, 9596
1643, 9681.5
1644, 8508
1645, 8835.5
1646, 9133
1647, 10135
1648, 9263
1649, 9261.5
1650, 8191.5
1651, 9278.5
1652, 8077.5
1653, 9151
1654, 9437.5
1655, 8465
1656, 8659
1657, 8775
1658, 8808
1659, 8720.5
1660, 8935
1661, 8793
1662, 8694.5
1663, 8269.5
1664, 8854.5
1665, 8839
1666, 8389.5
1667, 8501.5
1668, 8794.5
1669, 8545.5
1670, 8539.5
1671, 8712.5
1672, 8467.5
1673, 9332.5
1674, 8403
1675, 8494
1676, 8158.5
1677, 8730
1678, 8498.5
1679, 8687.5
1680, 8750.5
1681, 8802.5
1682, 9120
1683, 8242
1684, 8845.5
1685, 8887.5
1686, 8561.5
1687, 8665
1688, 9059.5
1689, 9041
1690, 8355.5
1691, 8718
1692, 8551.5
1693, 8279.5
1694, 8523
1695, 9383.5
1696, 8982
1697, 8293.5
1698, 7914.5
1699, 9329.5
1700, 8560.5
1701, 8374.5
1702, 8106
1703, 8885.5
1704, 8104
1705, 8934
1706, 8422.5
1707, 8393
1708, 8101.5
1709, 8036
1710, 8331
1711, 7685.5
1712, 8388.5
1713, 8336.5
1714, 8050
1715, 8127
1716, 8132
1717, 8143
1718, 8190.5
1719, 8127.5
1720, 8119.5
1721, 8089.5
1722, 8142.5
1723, 7927.5
1724, 8287
1725, 8441.5
1726, 8533
1727, 8627
1728, 8843.5
1729, 8787.5
1730, 7988.5
1731, 8094.5
1732, 8540
1733, 7862
1734, 7869.5
1735, 7699.5
1736, 8126
1737, 7901.5
1738, 8106
1739, 8105
1740, 8335
1741, 7857
1742, 7831
1743, 8223.5
1744, 8169.5
1745, 8179.5
1746, 7709
1747, 7814
1748, 7562.5
1749, 7725
1750, 7586.5
1751, 7715.5
1752, 7718
1753, 7710
1754, 7752.5
1755, 7618
1756, 7323.5
1757, 7537
1758, 7601
1759, 7929
1760, 7758
1761, 7412.5
1762, 7637.5
1763, 7340.5
1764, 7318.5
1765, 7149
1766, 7215.5
1767, 7272.5
1768, 7417.5
1769, 7410
1770, 7140
1771, 7621.5
1772, 7143.5
1773, 7354.5
1774, 7319.5
1775, 7671
1776, 7766
1777, 7138
1778, 7220
1779, 7504
1780, 7033.5
1781, 7600
1782, 6978
1783, 7570.5
1784, 7229
1785, 7419
1786, 7730
1787, 7730
1788, 7753
1789, 7614.5
1790, 8073
1791, 8351
1792, 7864.5
1793, 7616
1794, 7714
1795, 7232
1796, 7888.5
1797, 7906.5
1798, 7994
1799, 7552
1800, 8122
1801, 7923
1802, 8018.5
1803, 7359
1804, 7690.5
1805, 7488
1806, 7462
1807, 7610
1808, 7608.5
1809, 7370.5
1810, 7792.5
1811, 7391
1812, 7005
1813, 7062
1814, 7178
1815, 7178
1816, 7523
1817, 6925.5
1818, 7014
1819, 6971.5
1820, 7189.5
1821, 6276.5
1822, 7041.5
1823, 7616.5
1824, 7164.5
1825, 6905.5
1826, 6910.5
1827, 6944
1828, 6694
1829, 6703
1830, 7099
1831, 6899.5
1832, 7034
1833, 6886
1834, 6618.5
1835, 6466.5
1836, 6999.5
1837, 6580
1838, 7193
1839, 6654
1840, 6598
1841, 6595
1842, 7195.5
1843, 6618.5
1844, 6567.5
1845, 6573.5
1846, 6850.5
1847, 6657
1848, 6838
1849, 6827.5
1850, 6333.5
1851, 6753.5
1852, 6463
1853, 6360
1854, 6398
1855, 6308.5
1856, 6632
1857, 6473.5
1858, 6467.5
1859, 6237
1860, 6329
1861, 6399
1862, 6237
1863, 6200
1864, 6555
1865, 6558.5
1866, 6387.5
1867, 6281.5
